Timestamp,MagX,MagY,MagZ,AreaCode,LocationCode
1717675787953,-9.39375,-29.6625,-31.406252,D,D1
1717675788966,-12.637501,-31.63125,-29.025002,D,D1
1717675789954,-15.750001,-33.46875,-26.98125,D,D1
1717675790970,-17.6625,-34.95,-25.087502,D,D1
1717675791948,-18.581251,-36.075,-23.6625,D,D1
1717675792974,-18.46875,-36.45,-23.268751,D,D1
1717675793948,-18.5625,-36.35625,-23.41875,D,D1
1717675794968,-18.712502,-36.075,-23.550001,D,D1
1717675795955,-18.862501,-35.71875,-23.90625,D,D1
1717675796966,-18.91875,-35.550003,-24.31875,D,D1
1717675797952,-18.768751,-35.268753,-24.750002,D,D1
1717675798965,-18.35625,-34.818752,-25.218752,D,D1
1717675799952,-18.16875,-34.706253,-25.143751,D,D1
1717675800972,-18.0,-34.7625,-24.806252,D,D1
1717675801946,-18.1875,-34.65,-24.618752,D,D1
1717675802974,-18.73125,-34.612503,-24.018751,D,D1
1717675803954,-19.10625,-34.275,-23.925001,D,D1
1717675804962,-19.5375,-34.2,-23.41875,D,D1
1717675805953,-20.081251,-34.29375,-22.575,D,D1
1717675806966,-20.831251,-34.612503,-21.768751,D,D1
1717675807951,-21.337502,-34.612503,-21.46875,D,D1
1717675808973,-21.862501,-34.4625,-21.300001,D,D1
1717675809952,-21.900002,-34.706253,-20.94375,D,D1
1717675810965,-21.4125,-35.025,-20.925001,D,D1
1717675811948,-21.1875,-35.71875,-20.212502,D,D1
1717675812965,-21.0,-36.075,-19.78125,D,D1
1717675813956,-20.625,-36.84375,-19.181252,D,D1
1717675814960,-19.25625,-38.15625,-17.8125,D,D1
1717675815954,-16.650002,-39.43125,-16.725,D,D1
1717675816961,-13.200001,-40.4625,-16.1625,D,D1
1717675817948,-8.981251,-40.8375,-16.125,D,D1
1717675818964,-4.5,-40.818752,-16.7625,D,D1
1717675819950,0.01875,-40.6875,-17.681252,D,D1
1717675820968,4.4812503,-40.518753,-18.6,D,D1
1717675821958,8.71875,-39.862503,-19.875,D,D1
1717675822963,11.962501,-38.60625,-21.91875,D,D1
1717675823953,13.931251,-37.40625,-23.643751,D,D1
1717675824964,15.056251,-36.375,-24.937502,D,D1
1717675825953,15.39375,-35.943752,-25.612501,D,D1
1717675826969,15.468751,-35.86875,-25.612501,D,D1
1717675827948,15.4875,-35.86875,-25.500002,D,D1
1717675828964,15.50625,-35.775,-25.612501,D,D1
1717675829947,15.450001,-35.71875,-25.781252,D,D1
1717675830965,15.1125,-35.643753,-25.893751,D,D1
1717675831952,14.775001,-35.5875,-26.118752,D,D1
1717675832948,14.45625,-35.5875,-26.19375,D,D1
1717675833953,14.156251,-35.643753,-26.400002,D,D1
1717675834966,13.8,-35.7,-26.6625,D,D1
1717675836323,13.5375,-35.756252,-26.85,D,D1
1717675837304,13.275001,-35.775,-27.0375,D,D1
1717675838321,13.181251,-35.71875,-26.906252,D,D1
1717675839303,13.293751,-35.86875,-26.8875,D,D1
1717675840322,12.993751,-36.54375,-26.175001,D,D1
1717675841307,13.012501,-37.162502,-25.500002,D,D1
1717675842321,12.843751,-37.987503,-24.69375,D,D1
1717675843306,12.50625,-38.756252,-24.112501,D,D1
1717675844316,12.3,-39.3375,-23.625,D,D1
1717675845304,11.90625,-39.99375,-23.19375,D,D1
1717675846324,11.15625,-40.331253,-23.15625,D,D1
1717675847300,9.9375,-39.9,-22.95,D,D1
1717675848323,9.1125,-39.131252,-22.85625,D,D1
1717675849309,7.7625003,-38.49375,-22.837502,D,D1
1717675850319,5.7000003,-37.18125,-23.34375,D,D1
1717675851308,3.4687502,-35.831253,-23.56875,D,D1
1717675852323,1.1437501,-34.612503,-23.737501,D,D1
1717675853303,-1.06875,-33.525,-23.6625,D,D1
1717675854324,-3.075,-32.831253,-23.362501,D,D1
1717675855304,-4.6312504,-32.831253,-23.081251,D,D1
1717675856308,-5.30625,-33.16875,-23.212502,D,D1
1717675857299,-5.83125,-34.10625,-22.66875,D,D1
1717675858323,-6.6375003,-36.206253,-20.962502,D,D1
1717675859305,-7.1250005,-38.4,-19.425001,D,D1
1717675860317,-7.5375004,-40.612503,-17.625,D,D1
1717675861307,-7.93125,-42.65625,-15.937501,D,D1
1717675862319,-8.306251,-44.71875,-14.418751,D,D1
1717675863303,-8.793751,-46.6875,-12.88125,D,D1
1717675864320,-10.2375,-47.8125,-11.400001,D,D1
1717675865301,-11.6625,-48.187504,-10.9125,D,D1
1717675866323,-11.587501,-47.381252,-12.637501,D,D1
1717675867312,-10.78125,-46.21875,-14.400001,D,D1
1717675868319,-8.85,-43.612503,-17.681252,D,D1
1717675869305,-7.36875,-38.456253,-22.1625,D,D1
1717675870322,-6.15,-32.49375,-26.643751,D,D1
1717675871304,-4.65,-25.81875,-31.143751,D,D1
1717675872325,-2.98125,-19.03125,-35.568752,D,D1
1717675873302,-1.2750001,-12.093751,-39.675003,D,D1
1717675874323,0.075,-5.5875,-42.225002,D,D1
1717675875272,0.80625004,0.45000002,-44.71875,D,D1
1717675876628,0.375,5.025,-45.787502,D,D1
1717675878325,0.5625,7.1062503,-45.768753,D,D1
1717675880130,1.10625,8.306251,-45.600002,D,D1
1717675881104,1.5562501,8.793751,-45.45,D,D1
1717675881987,1.9312501,8.83125,-45.375,D,D1
1717675883826,2.34375,8.7375,-45.43125,D,D1
1717675884804,2.775,8.625,-45.300003,D,D1
1717675885824,3.1125002,8.512501,-45.1875,D,D1
1717675886805,3.35625,8.475,-45.037502,D,D1
1717675889028,3.6750002,8.45625,-45.018753,D,D1
1717675890005,3.7500002,8.512501,-45.09375,D,D1
1717675891020,4.0875,7.8375,-45.15,D,D1
1717675892004,5.2312503,6.6375003,-45.018753,D,D1
1717675893022,5.5875,5.625,-44.925003,D,D1
1717675894010,4.9875,4.78125,-45.05625,D,D1
1717675895020,2.98125,3.2625,-44.662502,D,D1
1717675896009,0.46875003,0.90000004,-44.193752,D,D1
1717675897013,-2.34375,-1.5187501,-43.575,D,D1
1717675898006,-4.9875,-4.0125003,-42.956253,D,D1
1717675899028,-7.9687505,-5.7937503,-42.300003,D,D1
1717675900003,-11.71875,-6.9375005,-41.7,D,D1
1717675901023,-15.50625,-8.1,-40.631252,D,D1
1717675902012,-18.16875,-9.825001,-39.73125,D,D1
1717675903022,-19.40625,-11.587501,-38.925003,D,D1
1717675904008,-19.63125,-13.14375,-38.175003,D,D1
1717675905023,-19.706251,-15.20625,-36.881252,D,D1
1717675906007,-18.7875,-17.831251,-35.625,D,D1
1717675907026,-17.268751,-20.8125,-34.125,D,D1
1717675908004,-15.8625,-23.8875,-32.662502,D,D1
1717675909027,-13.425,-27.243752,-31.48125,D,D1
1717675910004,-11.1,-30.225,-30.16875,D,D1
1717675911024,-8.793751,-32.41875,-29.175001,D,D1
1717675912010,-7.0875,-34.03125,-28.331251,D,D1
1717675913023,-5.53125,-35.23125,-27.900002,D,D1
1717675914005,-5.3625,-35.5125,-27.6375,D,D1
1717675915024,-5.9437504,-35.30625,-27.656252,D,D1
1717675916006,-6.1125,-35.287502,-27.562502,D,D1
1717675917021,-5.8125,-35.0625,-27.431252,D,D1
1717675918003,-4.9500003,-34.29375,-27.393751,D,D1
1717675919024,-4.125,-33.28125,-27.50625,D,D1
1717675920008,-3.15,-32.2125,-27.712502,D,D1
1717675921023,-2.1375,-30.956251,-28.0125,D,D1
1717675922008,-0.69375,-30.075,-28.10625,D,D1
1717675923022,0.975,-29.343752,-28.218752,D,D1
1717675924004,2.3812501,-28.312502,-28.5375,D,D1
1717675925025,3.0,-27.4125,-28.968752,D,D1
1717675926003,3.0,-27.0375,-29.268751,D,D1
1717675927719,3.05625,-26.962502,-29.343752,D,D1
1717675929827,3.05625,-26.94375,-29.325,D,D1
1717675930976,3.0187502,-26.962502,-29.41875,D,D1
1717675933632,3.1125002,-26.962502,-29.306252,D,D1
1717675934613,3.2062502,-26.94375,-29.250002,D,D1
1717675935633,3.2062502,-26.94375,-29.118752,D,D1
1717675937427,3.2625,-26.962502,-28.85625,D,D1
1717675938619,3.2625,-26.98125,-28.462502,D,D1
1717675939611,3.1875002,-26.94375,-28.25625,D,D1
1717675940636,3.0937502,-26.906252,-28.218752,D,D1
1717675941933,3.075,-26.906252,-28.1625,D,D1
1717675943429,2.7562501,-26.85,-28.237501,D,D1
1717675944410,2.2875001,-27.2625,-28.2,D,D1
1717675945428,1.25625,-28.25625,-28.1625,D,D1
1717675946419,-0.54375005,-29.00625,-28.44375,D,D1
1717675947429,-2.1750002,-29.98125,-28.687502,D,D1
1717675948415,-3.6937501,-30.91875,-28.7625,D,D1
1717675950730,-5.175,-31.95,-28.81875,D,D1
1717675951709,-6.6562505,-32.90625,-28.7625,D,D1
1717675953631,-7.9687505,-33.9375,-28.725,D,D1
1717675954609,-9.168751,-34.48125,-28.875002,D,D1
1717675956323,-9.806251,-34.3875,-28.95,D,D1
1717675957306,-9.731251,-34.537502,-28.9125,D,D1
1717675958323,-9.75,-34.518753,-29.00625,D,D1
1717675959305,-9.918751,-34.5,-29.118752,D,D1
1717675960929,-10.06875,-34.40625,-29.175001,D,D1
1717675962114,-10.200001,-34.36875,-29.250002,D,D1
1717675963108,-10.33125,-34.256252,-29.325,D,D1
1717675964131,-10.425,-34.18125,-29.250002,D,D1
1717675965107,-10.5,-34.125,-29.325,D,D1
1717675966290,-10.5375,-34.050003,-29.493752,D,D1
1717675967794,-10.6125,-33.975002,-29.400002,D,D1
1717675968777,-10.6875,-33.862503,-29.325,D,D1
1717675970325,-10.856251,-33.768753,-29.362501,D,D1
1717675971309,-11.512501,-33.35625,-29.306252,D,D1
1717675972333,-12.843751,-31.706251,-29.400002,D,D1
1717675973306,-14.250001,-28.987501,-29.812502,D,D1
1717675974328,-15.525001,-26.00625,-30.31875,D,D1
1717675975313,-16.7625,-23.0625,-30.750002,D,D1
1717675976325,-17.98125,-20.175001,-31.406252,D,D1
1717675977315,-19.125,-17.2875,-32.100002,D,D1
1717675978322,-20.19375,-14.400001,-32.5875,D,D1
1717675979316,-20.75625,-11.8125,-33.225002,D,D1
1717675980327,-20.737501,-10.5375,-33.525,D,D1
1717676170622,14.043751,-32.550003,-6.3,D,D2
1717676171625,13.968751,-32.850002,-8.08125,D,D2
1717676172627,13.968751,-31.143751,-9.01875,D,D2
1717676173619,13.725,-30.16875,-9.431251,D,D2
1717676174625,13.743751,-28.66875,-10.5,D,D2
1717676175617,13.125001,-28.368752,-11.400001,D,D2
1717676176629,12.20625,-28.425001,-11.868751,D,D2
1717676177622,11.34375,-28.331251,-12.20625,D,D2
1717676178628,10.3125,-27.750002,-13.425,D,D2
1717676179622,9.337501,-27.112501,-14.137501,D,D2
1717676180632,8.2875,-27.056252,-14.606251,D,D2
1717676181634,7.425,-27.13125,-15.337501,D,D2
1717676182643,6.58125,-27.750002,-15.056251,D,D2
1717676183632,6.3187504,-27.7875,-14.343751,D,D2
1717676184635,6.8812504,-27.13125,-14.400001,D,D2
1717676185629,7.8187504,-25.5375,-15.975,D,D2
1717676186637,7.9875,-22.575,-18.393751,D,D2
1717676187635,8.25,-19.48125,-20.90625,D,D2
1717676188636,8.56875,-16.518751,-23.475,D,D2
1717676189620,8.71875,-13.406251,-25.85625,D,D2
1717676190643,8.45625,-10.275001,-28.837502,D,D2
1717676191618,8.1,-7.1250005,-32.100002,D,D2
1717676192638,7.33125,-4.4437504,-34.7625,D,D2
1717676193617,6.4875,-2.9250002,-35.831253,D,D2
1717676194637,6.43125,-2.625,-35.90625,D,D2
1717676195624,6.58125,-2.49375,-35.850002,D,D2
1717676196635,7.18125,-3.2250001,-34.987503,D,D2
1717676197621,8.962501,-5.4750004,-33.206253,D,D2
1717676198640,10.40625,-9.375,-31.81875,D,D2
1717676199620,11.512501,-13.837501,-30.618752,D,D2
1717676200639,13.6125,-18.112501,-29.531252,D,D2
1717676201617,16.44375,-20.212502,-29.6625,D,D2
1717676202635,17.925001,-19.48125,-30.581251,D,D2
1717676203624,19.0125,-18.31875,-31.237501,D,D2
1717676204640,19.59375,-16.331251,-33.09375,D,D2
1717676205623,18.993752,-13.031251,-36.393753,D,D2
1717676207733,18.9375,-8.15625,-39.206253,D,D2
1717676209735,19.1625,-2.8125,-41.831253,D,D2
1717676211531,18.4125,2.30625,-44.34375,D,D2
1717676213619,16.6875,5.26875,-45.75,D,D2
1717676214603,16.425001,5.3812504,-46.21875,D,D2
1717676215623,16.40625,5.15625,-47.0625,D,D2
1717676216599,16.44375,4.9875,-47.550003,D,D2
1717676217621,16.612501,4.9500003,-47.456253,D,D2
1717676218604,16.875,4.875,-47.34375,D,D2
1717676220083,17.1375,4.8562503,-47.34375,D,D2
1717676221427,17.456251,4.89375,-47.287502,D,D2
1717676222989,17.831251,5.025,-47.04375,D,D2
1717676224491,18.0375,4.9875,-47.081253,D,D2
1717676225704,17.925001,4.9125004,-47.11875,D,D2
1717676226918,17.737501,4.89375,-47.25,D,D2
1717676227901,17.5125,4.875,-47.30625,D,D2
1717676228928,17.15625,4.8562503,-47.456253,D,D2
1717676229902,15.13125,4.8375,-47.643753,D,D2
1717676230921,10.012501,2.775,-46.96875,D,D2
1717676231909,4.59375,-1.2,-45.65625,D,D2
1717676232914,-0.75,-5.3625,-44.1375,D,D2
1717676233904,-5.925,-9.431251,-42.6375,D,D2
1717676234931,-11.043751,-13.5375,-41.0625,D,D2
1717676235906,-16.1625,-17.60625,-39.5625,D,D2
1717676236929,-21.150002,-21.69375,-37.93125,D,D2
1717676237901,-24.487501,-25.800001,-36.15,D,D2
1717676238923,-24.7875,-27.88125,-35.25,D,D2
1717676239908,-24.69375,-28.031252,-35.15625,D,D2
1717676240908,-24.675001,-27.91875,-35.175003,D,D2
1717676241909,-24.712502,-27.862501,-35.1375,D,D2
1717676242911,-24.562502,-27.768751,-34.425003,D,D2
1717676243903,-24.45,-27.73125,-33.581253,D,D2
1717676244929,-24.6375,-28.031252,-32.925003,D,D2
1717676245905,-24.975,-28.3875,-32.49375,D,D2
1717676246928,-25.10625,-27.35625,-32.5125,D,D2
1717676247912,-23.90625,-24.150002,-33.675003,D,D2
1717676248921,-21.825,-20.118752,-34.96875,D,D2
1717676249907,-19.48125,-16.0125,-36.318752,D,D2
1717676250923,-17.15625,-11.925,-38.34375,D,D2
1717676251903,-14.793751,-7.8187504,-40.575,D,D2
1717676252928,-12.13125,-3.3375,-42.54375,D,D2
1717676253903,-9.262501,1.1625,-44.381252,D,D2
1717676254918,-6.5625005,4.3125,-45.80625,D,D2
1717676255904,-5.2875004,5.30625,-46.0125,D,D2
1717676256921,-4.8375,5.4187503,-46.03125,D,D2
1717676257910,-4.65,5.45625,-46.068752,D,D2
1717676258922,-4.6312504,5.4375,-46.068752,D,D2
1717676260392,-4.55625,5.4750004,-46.125,D,D2
1717676261828,-4.4437504,5.3812504,-46.256252,D,D2
1717676262805,-4.4437504,5.25,-46.256252,D,D2
1717676263825,-4.40625,5.175,-46.29375,D,D2
1717676264805,-4.2937503,5.11875,-46.331253,D,D2
1717676265822,-4.125,5.1000004,-46.350002,D,D2
1717676266810,-3.2625,5.2875004,-46.425003,D,D2
1717676267826,-0.35625002,4.7250004,-46.18125,D,D2
1717676268808,4.0687504,3.15,-45.131252,D,D2
1717676269824,8.625,1.40625,-43.93125,D,D2
1717676270807,13.200001,-0.1875,-42.768753,D,D2
1717676271822,17.75625,-1.85625,-41.625,D,D2
1717676272803,22.29375,-3.6000001,-40.443752,D,D2
1717676273826,26.718752,-5.4187503,-39.318752,D,D2
1717676274811,30.243752,-9.31875,-37.3875,D,D2
1717676275826,27.956251,-15.356251,-34.237503,D,D2
1717676276808,22.5,-19.81875,-32.287502,D,D2
1717676277819,18.91875,-24.056252,-30.243752,D,D2
1717676278805,18.50625,-24.91875,-29.5125,D,D2
1717676279826,17.400002,-23.41875,-29.906252,D,D2
1717676280806,15.225,-21.5625,-30.712502,D,D2
1717676281826,13.1625,-19.63125,-31.462502,D,D2
1717676282813,11.2875,-15.825001,-32.9625,D,D2
1717676283825,13.2375,-9.09375,-36.018753,D,D2
1717676284807,16.7625,-2.90625,-38.625,D,D2
1717676286385,18.28125,3.3187501,-41.5125,D,D2
1717676287731,16.650002,6.1125,-43.0875,D,D2
1717676288710,15.656251,6.525,-43.518753,D,D2
1717676289731,15.656251,6.6000004,-43.537502,D,D2
1717676291327,15.637501,6.61875,-43.631252,D,D2
1717676292309,15.618751,6.6562505,-43.6875,D,D2
1717676293326,15.618751,6.7125,-43.66875,D,D2
1717676294305,15.4875,6.8437505,-43.6875,D,D2
1717676295327,15.187501,7.0312505,-43.78125,D,D2
1717676296313,14.925,7.18125,-43.987503,D,D2
1717676297325,14.45625,7.33125,-44.381252,D,D2
1717676298312,13.51875,7.425,-44.8125,D,D2
1717676299322,11.8125,7.2562504,-45.16875,D,D2
1717676300309,9.637501,6.6562505,-45.6375,D,D2
1717676301330,7.3500004,6.0375004,-46.0875,D,D2
1717676302308,5.175,5.2312503,-46.518753,D,D2
1717676303327,3.075,4.4437504,-46.800003,D,D2
1717676304314,0.82500005,3.6375,-46.96875,D,D2
1717676305327,-1.1812501,2.8312502,-46.96875,D,D2
1717676306312,-2.5500002,2.0625,-46.96875,D,D2
1717676307322,-3.16875,1.575,-47.006252,D,D2
1717676308309,-3.2625,1.5375,-46.987503,D,D2
1717676309325,-3.3375,1.5562501,-46.95,D,D2
1717676310834,-3.3375,1.5937501,-46.912502,D,D2
1717676311909,-3.2250001,1.63125,-46.912502,D,D2
1717676312908,-3.1312501,1.725,-46.912502,D,D2
1717676313933,-3.15,1.8750001,-46.912502,D,D2
1717676314909,-3.2812502,1.95,-46.912502,D,D2
1717676315924,-3.525,2.0812502,-46.818752,D,D2
1717676316916,-4.8187504,1.9125,-46.331253,D,D2
1717676317922,-6.43125,1.0500001,-44.98125,D,D2
1717676318912,-7.70625,-0.3375,-42.768753,D,D2
1717676319923,-9.31875,-2.79375,-40.443752,D,D2
1717676320912,-9.450001,-6.8250003,-37.3875,D,D2
1717676321930,-8.25,-11.00625,-34.256252,D,D2
1717676322907,-6.8437505,-14.981251,-30.431252,D,D2
1717676323930,-5.3250003,-19.050001,-26.587502,D,D2
1717676325834,-2.9250002,-22.95,-23.98125,D,D2
1717676326811,-0.16875,-26.156252,-22.237501,D,D2
1717676328636,2.23125,-28.85625,-21.35625,D,D2
1717676329384,4.9125004,-30.45,-20.56875,D,D2
1717676330628,6.2625003,-30.525002,-20.5125,D,D2
1717676331611,6.39375,-30.50625,-20.5125,D,D2
1717676332636,6.2812505,-30.54375,-21.206251,D,D2
1717676335124,6.1312504,-30.656252,-21.975,D,D2
1717676337428,6.1125,-30.618752,-22.0125,D,D2
1717676338922,6.1125,-30.618752,-22.0125,D,D2
1717676340830,6.15,-30.581251,-21.993752,D,D2
1717676341816,6.1875005,-30.562502,-21.956251,D,D2
1717676342577,6.24375,-30.54375,-21.975,D,D2
1717676344733,6.3187504,-30.581251,-21.975,D,D2
1717676345705,6.61875,-30.45,-21.956251,D,D2
1717676346724,7.3875003,-29.812502,-21.7875,D,D2
1717676347704,8.681251,-28.837502,-21.1875,D,D2
1717676348718,9.525001,-29.23125,-21.13125,D,D2
1717676349713,9.75,-30.281252,-21.375,D,D2
1717676350715,9.712501,-31.593752,-21.6375,D,D2
1717676351711,9.58125,-32.90625,-21.9375,D,D2
1717676352712,9.431251,-34.143753,-22.29375,D,D2
1717676353706,9.056251,-35.49375,-22.5375,D,D2
1717676355628,8.212501,-37.3875,-23.1375,D,D2
1717676356607,6.8437505,-39.6375,-24.0375,D,D2
1717676357623,5.9437504,-40.48125,-24.431252,D,D2
1717676358604,5.64375,-40.706253,-24.487501,D,D2
1717676359627,5.5125003,-40.66875,-24.6375,D,D2
1717676361521,5.4375,-40.631252,-24.750002,D,D2
1717676363629,5.4187503,-40.612503,-24.825,D,D2
1717676365690,5.4750004,-40.612503,-25.087502,D,D2
1717676368430,5.4750004,-40.575,-25.06875,D,D2
1717676371328,5.2875004,-40.59375,-25.143751,D,D2
1717676372297,3.7687502,-40.3125,-25.35,D,D2
1717676373319,0.5625,-37.912502,-25.0125,D,D2
1717676374303,-2.025,-33.91875,-25.35,D,D2
1717676375315,-4.5,-30.0375,-26.1,D,D2
1717676376308,-6.95625,-27.6375,-26.156252,D,D2
1717676377328,-8.75625,-26.250002,-25.837502,D,D2
1717676378308,-10.40625,-24.7875,-25.687502,D,D2
1717676379327,-11.90625,-23.23125,-25.518751,D,D2
1717676380304,-12.13125,-21.993752,-25.218752,D,D2
1717676381321,-10.63125,-22.85625,-25.48125,D,D2
1717676382303,-9.618751,-25.368752,-25.087502,D,D2
1717676384122,-8.75625,-27.712502,-24.225,D,D2
1717676385104,-7.89375,-28.575,-24.018751,D,D2
1717676386124,-7.8,-28.500002,-24.150002,D,D2
1717676387105,-7.7812505,-28.462502,-24.16875,D,D2
1717676388120,-8.175,-28.781252,-23.53125,D,D2
